text,label
"Ni pa zelo poceni :/ MIdva sva ga kupila na bolhi, sva imela kar sreco ...",1
"Vidim, da jih je zdaj kar nekaj na bolhi, od cca.",1
"Glede nagibanja itd.",1
"ni panike.",1
"Vleces ga normalno za sabo, pa res ni tezko - vecinoma sploh ne cutis, da imas se en prikljucek tam zadaj.",1
"No super hvala za vase izkusnje.",1
"Ker veliko najdes da folk kupi potem na nobenega odziva kako so zadovolni. No saj pri nas bi za daljse voznje, izlete.",1
"Vecjadva sta ze na vacjih kolesih in ni problem mali pa ima 3,5 vozi ze samostojno samo pocasi. Tako potem nikamor ne pridemo.",1
"jst ti predlagam cosatto, ce ga najdes.",1
"Jaz tudi kupujem PP Aria Twin oz.",1
"jaz sem jih enkrat kupila in ce se ne motim je bila berivka.",1
"Ni prislo nic ven.",1
"Mi smo kupli 3 vrste motovilca, enega od teh na traku.",1
"Moram ti rec, da je prisu ven samo eden.",1
"Nikoli vec ne bom kupovala na traku...",1
"ok..",1
"k od mojga nona je po nesreci kupla tak korenje na traku in je bil ogromen in ful lep..",1
"jaz sem lani kupila bolj po nakljucju petersilj na traku.",1
"Se nikoli nismo imeli tako lepega, ful je hitro zrastel, blo ga je ogromno, lepo gost in zelo lepo je rastel.",1
"a je bil v krogcu..",1
"k tazga mam js zdj..",1
"Nisem ugotovila od cesa je odvisno, ampak najbrz ne od traku temvec semen v traku.",1
"ne sadim se..",1
"sam si pa planiram pa pocasi nabavljam..",1
"Prodamo zelo lepo ohranjen in zelo prirocen vozicek za dvojcke.",1
"Jaz sem danes videl v Domzalah mamico z vozickom za trojcke.",1
"Tudi js pricakujem dvojcka v oktobru.",1
"Juhuhu, se nabiramo  Sem v 22. tednu in trebuh se vsak teden skoraj podvoji se mi zdi. Pocutim se ok, veliko pocivam, pocasi odhajam na bolnisko po priporocilu ginekologinje.",1
"Sem pa hitro utrujena, hodim bolj pocasi, vse dolgotrajne aktivnosti (dolgo sedenje, dolg sprehod) so ze kar naporni. Ampak mislim da je to vse normalno.",1
"Sicer pa se zelo veselim mojih otrockov.",1
"Pricakujem puncko in fantka, pdp imam sredi julija, tako da bo akcija verjetno ze junija.",1
"ara 27. Pocasi bova sla v nabavo za stvarmi, nekaj tudi dobiva rabljenega.",1
"Sem pa zelo zelo vesela, da sta mi namenjena dvojcka in upam, da bo do konca se naprej vse ok.",1
"Jaz sem pa na bolniski ze od vsega zacetka, ker sem imela tako grozne slabosti, da dva meseca nisem sploh mogla funkcionirat.",1
"Zdaj se hvala bogu vse vraca v normalo in sem si koncno spet podobna :) jaz se tudi hitro utrudim, zato dosti pocivam.",1
"Doma imam ze eno punco, ki gre letos v solo.",1
"Je pa ful ful pridna, upam, da bosta dvojcka po njej :) Jaz imam pdp konec avgusta, vendar tudi mislim, da bo prej :) mogoce ze julija.",1
"Bomo vidli :) Mamo pa enojajcne dvojcke, tako da bosta istega spola.",1
"Zaenx sta fanta, ampak bomo se videli ce to drzi. Sem v 16 tednu in mislim, da ju ze cutim.",1
"O super.",1
"Potem bo starejsa sestrica lahko zelo veliko pomagala in crkljala svoja bratca.",1
"Pri meni se je takoj videlo, ker sta bila vsak na svojem koncu.",1
"Mene nic, ker menda ce sta dvojajcna in ni tezav, potem lahko osebni ginekolog.",1
"Jaz sem dejansko sele kaksen teden nazaj se zavedala, da to kar cutim so otrocki. Ampak najbolj ko se ulezim zvecer, sicer cez dan niti ne.",1
"Prej nisem bila prepricana ali je prebava ali je to to  Pri drugorodkah sem pa slisala, da obicajno prej cutis.",1
"Ja ''tamala'' si je itak najprej zelela puncki, zdaj se pa prav posebno pocuti, ker bo nasa edina princeska :) bo pa itak pomagala, si je ze izbrala kateri bo njen, katerega bova pa mela midva z mozem  sicer pa je se mogoce, da v resnici nista fantka.",1
"Prvi pregled sem imela izredno zaradi slabosti in bruhanja ze v 6 tednu, in se je ubistvu videla ena vrecka in en plod, ni bilo pa se utripa.",1
"Kar naj bi bilo ok in ni delala moja ginekologinja sploh panike.",1
"Tako, da potem je v 10.tednu ko sem imela redni pregled bil kar sok ker sta se prikazala dva ploda.",1
"Sta pa mo-bi dvojcka.",1
"Torej imata enako pojslico ampak pregrado in vsak svoj ovoj ce prav razumem.",1
"Zaenx sem se pri svoji ginekologinji, bom pa v kratkem spremljana tudi s strani druge ginekologinje, ki naj bi bila prav strokovnjakinja za dvojcke.",1
"Je pa hvala bogu vse v Po, tako da se mi ni treba do Lj vozit.",1
"Joj jaz pa nisem se prav nic kupila.",1
"Imam pa dosti stvari nagledanih.",1
"Je zdaj v prvem planu bolj rihtanje hise.",1
"Imam se casa za vse baby stvari. Se mi zdi, da dokler nisi siguren, da otrocka cutis se zdi vse se nekako nerealno.",1
"Trebuscek se ze vidi ja, se posebej zvecer.",1
"Ceprav mi vsi govorijo, da nimam nic trebuha.",1
"Jaz sem v 8.tednu nosecnosti. Nosim dvojajcna dvojcka.",1
"Bila sem na Ivf, vstavili so mi dva zarodka in oba sta se prijela.",1
"Otrok se nimam.",1
"Dolgo pot sem morala prehodit, da sem zdaj tukaj kjer sem, prav tako sta za mano ze dva splava, zato verjetno ne rabim govorit kaksen strah je v meni. A hkrati veselje, ko sem ti dve mali pikici videla na UZ in prav tako pri obeh srcni utrip. Komaj cakam naslednji Uz, da vidim ce je vse ok, trepetam vsak dan posebej.",1
"Pocutje je se vedno odlicno, brez kaksnih znakov.",1
"Ker realno je zelo verjetno in zato mislim do 30. tedna vse pocasi nabrat.",1
"Taroma, bravo za to pot.",1
"Jaz sem na zacetku malo zakrvavela in sem bila posledicno nekje do 15. tedna cisto prestrasena...",1
"Potem pa sem se malo sprostila, ko sem prikorala do 20. tedna.",1
"Zdaj cakam mejnik 25., potem 30., 35., potem pa lahko pocasi grem v Rim  Sicer pa ne vem kako je ce nosis samo enega, ampak mene vsaka aktivnost kar utrudi. Ali pa pospravljanje...",1
"Moram hitro nehat pa malo lezat vmes.",1
"Na zacetku me je matrala malo zgaga, zaprtost sem resevala z donatom.",1
"Ja prvic sem rodila v Po in sem bila zelo zadovoljna glede vsega.",1
"Sem pa bila res vztrajna in prisla v bolnico komaj, ko mi je voda odtekla, tako da sem bila v porodni dobre 2 uri in to je blo to :)  Tako, da upam, da tudi zdaj rodim v Po in naravno, ampak se ne obremenjujem prevec kako bo.",1
"Bolj pomembno mi je, da bo vse ok do poroda.",1
"Pol bo pa itak ze vse ok, ali naravno ali CR.",1
"Jaz lahko primerjam nosecnost z enim ali dvemi pa mi je prav razlika.",1
"Slabo mi je bilo obe nosecnosti, vendar v prvi bistveno manj.",1
"Zaprta sem itak se vedno, prej nisem bila nic.",1
"Zgaga me je pekla obakrat zelo, ampak donat pomaga.",1
"Sem pa v prvo bila fuuul aktivna, se v 8 mesecu sem belila stanovanje, cistla, sestavljala pohistvo itd..",1
"Skratka pocutila sem se nenoseco skoraj do zadnjega tedna.",1
"Zdaj imamo tudi za rihtat hiso pa sem po urci dela ze tako zmatrana, da morem malo pocivat.",1
"Kaj sele bo.",1
"No sej tudi jaz mislim, da bom zacela tam po 20 tednu z nabavo..",1
"O super za ok izkusnjo pri porodu.",1
"Joj zdaj je pravo vojno stanje.",1
"Mocno upam da nas nosecnic corona ne najde, ce pa ze, pa da brez vseh posledic za nas in otrocke.",1
"Me je kar bedno ker so do nadaljnjega odpovedane vse sole za starse, vsi nenujni pregledi, kolikor sem videla se dojenckom niti kolkov vec ne pregleduje...",1
"Cel kaos.",1
"No upam da bom tudi brez sole za starse znala negovat otrocka.",1
"Naslednji pregled imam 1. 4. z ogtt in upam da me kdo tam ne okuzi. Ker je zdravstveni kader res na udaru.",1
"Zdaj ko sem doma in se izogiban trgovin kar prek spleta opravljam vecje nakupe.",1
"Sestra mi je ze prinesla nekaj oblacil za fantka, tako da pocasi nabiram.",1
"In spremljam kaksne akcije in dobre ponudbe  Vozicek sem narocila in upam da ga dobim glede na kaos.",1
"Sem videla da ga delajo na Poljskem, menda bo od tam se prislo.",1
"Jaz sem tudi kmalu utrujena, nekaj caka pospravljam, potem pa moram pocivat.",1
"Ali pa bog ne daj da dvignem kaj.",0
"Metka ne sekiraj se, sej sola za starse neki pomaga ampak ne pa spet toliko.",1
"Ko pride dojencek itak delas po zdravi pameti, pa par stvari preizkusis pa vidis kaj deluje za tvojega dojencka.",1
"Tam ti dajo neke splosne informacije, vsak dojencek je pa itak samo svoj.",1
"Mah sej bomo na vezi pa si bomo ena drugi pomagale.",1
"Ja ja, saj vem, ampak vseeno gre skor vsak prvic na solo za starse.",1
"Cetudi nic novega ne izves, ziher pa nekaj je  No nekako bom ze.",1
"Glede imen sva zmenjena za Julijo, za fantka pa izbirava.",1
"Meni je zelo lepo Zan in Lan, pa Izak, Jakob ...",1
"Fantu pa to ni glih, mu je pa Maj ali pa Nik.",1
"Tako da mozno da bo Nik.",1
"Meni so vsa taka kratka imena lepa.",1
"Ma nama je za enega Luka, za drugega pa se ne veva.",1
"Nama s partnerjem je nekaj vsec, tamali pa neki drugega.",1
"Aja jaz upam, da pridem do ksnega 37 tedna.",1
"Tudi moja ginekologinja pravi, da pri enojajcnih naj ne bi pol vec cakali in sprozli porod ali pa CR.",1
"Jaz mislim, da bomo za zacetek rabli tudi kaj manjsih cunjic.",1
"Hehe super.",1
"Ja saj jaz bom tudi na koncu imela zadnjo besedo hehe, ceprav bi rada da je tudi njemu vsec.",1
"Joj jaz moram tudi rect da hocem napotnico za pregled za Lj, ker glede na to kako kenslajo preglede vsem mojim znankam ne vem kako nas bodo spremljali.  In isto sem mela namen vmes koristit stari dopust in vse nakupit v 14 dneh v aprilu in vse lepo pripravit pocasi umirjeno dokler se lahko hodim.",1
"Zdej pa cel kaos.",1
"Narocam preko spleta, pa mi dajo pod vprasaj vozicek, posteljice ne vejo kdaj pridejo, tako da ne vem...",1
"Joj zdaj je res cuden cas.",1
"Sicer vem, da bo vse ok.",1
"Samo da uzivamo s trebuscki in pripravljamo za nase soncke se moramo drzat bolj notri in edino po spletu nakupovat.",1
"Hvala bogu, da zivim na vasi pa lahko gremo kaj vn na kratek sprehod tle po poljih, ce ne bi se mi notri zmesalo.",1
"Jaz se zaenx kr drzim.",1
"Celo tamala dva koncno cutim in sem takoj bolj mirna.",1
"Jaz imam zaenx vse preglede normalno, tamala dva normalno rasteta, imam pa pregled vsake 3 tedne, ker je rizicna nosecnost.",1
"Pregled za sladkorni pa nisem se imela, me prav zanima ce ga bom imela.",1
"Cez en teden pa je ze morfologija.",1
"Tudi jaz sem na vasi, ampak zal dolgi sprehodi zame odpadejo, ker me kmalu ko sem pokonci zacne kaj spikat in zato se raje cuvam.",1
"Pa pijem veliko magnezija, ce bi imela kaksne krce mi je napisala Spasmex.",1
"Ampak upam da ne bo potrebe.",1
"Imela sem pregled pred 2 tednoma in sta bila se vedno na ritki, naslednjega imam drug torek.",1
"Upam da bo obdrzala preglede na 3 tedne ali se pogoseje proti koncu.",1
"Za Lj ni se nic dala, ker kao zdaj itak tudi tam reducirajo preglede kolikor se da.",1
"gace.",1
"Sicer pa raje vidim da je vse ok.",1
"Meni ogtt niso delali in mi ga tudi ne bojo.",1
"Jaz sem v 26. tednu in komaj cakam junij/julij, da ju spoznam  Se mi kar vlecejo dnevi, verjamem da ce imas navihancke ze doma je povsem drugacna tale karantena.Stvari sem si tudi ze kar nabrala, vozicek in posteljici naj bi prisli v kratkem, ostalo pa kar imam.",1
"No banjica, nastavki za dojenje, crpalka, plenice itd.",1
"bomo pa tudi se kupili oz.",1
"Super da bo kmalu morfologija :) In pa res nas je nekaj malo letos  In super da ju cutis.",1
"Pa cutis oba oz.",1
"locis kdaj kateri? Jaz imam vsakega na svoji strani in kar tocno vem kdaj kateri. Je pa tako, zjutraj sta zivahna, pa parkrat cez dan, ko grem spat...",1
"Mene tudi spika v trebuhu ampak se pocutim hujse ce ne grem nikamor.",1
"Je pa res, da sprehod ni nevem kako dolg.",1
"Grem tudi zaradi moje 5-letnice, ki rabi izhod ven, ker doma se ji po dolocenem casu zacne mesat..",1
"Sej jaz imam tudi na 3 tedne preglede, pa imam oznaceno rizicno nosecnost, tako da mogoce proti koncu pridejo potem pregledi na 2 tedna.",1
"Drugace jaz ne hodim v Lj, ampak v Po, samo v drugo ambulanto in k drugi ginekologinji kakor prej.",1
"Si vzame casa za pregled, sem zadnjic bila pri njej pou urce notri. Jaz sem v 20 tednu zdaj.",1
"Cutim rahle brce, res rahle.",1
"a. Zadnjic sta bila vodoravno.",1
"Sta lezala en na drugemu heheheheJaz bom stvari zdaj po morfologiji pocasi zacela kupovat, kar preko spleta, bolhe,..",1
"Glede crpalke ti svetujem, da je ne kupujes se, ker jo lahko tvoj kasneje.",1
"V porodnisnici pa ti jo lahko posodijo :) nastavke za dojenje jaz nisem nikoli uporabljala, pa tudi to lahko kasneje nabavi tvoj pa ti prinese.",1
"Meni se dnevi ne vlecejo, verjetno zato ker uzivamo skupaj doma pa delamo okoli hise pa gre kar hitro cas.",1
"Ma ja sej js ne vem al je to normalno da me spika al ne, rajsi ne pretiravam z aktivnostjo.",1
"Ko me kaj zacne bolet ali pa cutim grem lezat...",1
"Ker me je sestra zadnjic kr prestrasla k je rekla vsaj se en mesec zdrzite, da bosta normalno razvita.",1
"Kar pazite se, nic pretiravat, bodite kraljica.",1
"Kljub temu da je mv zaprt in dovolj dolg.",1
"vsak teden pozna se mi zdi je fizicno bolj naporno.",1
"In trebuh kar raste.",1
"Pa sem 180 cm velika, tako da se imata kam raztegnit.",1
"Res super da si vzame cas in da obvlada zadevo.",1
"Moja je ful tiha, kar vlecem vse iz nje kot na zaslisanju  Jaz v 20. tednu sploh nisem se nic cutila hehe, se bosta se obracala.",1
"Ja res so lepi dnevi pred nami - vremensko seveda.",1
"Jaz sem tudi z nakupi cakala morfologijo, pa ce bi blo po mojem bi se kr do 30.  potem je pa ta corona prisla in dobavni roki so adijo pamet.",1
"Vozicek sem izbrala Dorjan quick twin v sivi barvi. Za 950 EUR dobis res vse, 6v1, dodatke plus se 2 isofix bazi, adapter za lupinice ...",1
"Za 680 EUR mislim da je pa samo 6v1? Ne vem tocno.",1
"Sicer prodajajo tudi rabljene tam okrog 500-600EUR prvi lastnik, eni tudi manj, nekateri pa 2. lastnik za 350 EUR...",1
"k je 95 cm sirok...",1
"Ozek je tudi bogaboo ampak je 2000 EUR samo vozicek brez lupinic...",1
"To mi je too much ker ne vem ce se bosta sploh marala vozit.",1
"Bom pa potem itak prodala ga...",1
"Eni so pa tudi z zaporednimi zadovoljni, ker prides res povsod.",1
"Joj jaz sem tako pozabljiva, da preberem tvoj komentar in ko hocem odlisat, polovico pozabim kaj sem zelela..",1
"Pa si morem vse kopirat in del po del odpisovat..",1
"Se mi zdi zdaj ko sm noseca sem tako pozabljiva.",1
"Ja sej pametno, da pocivas.",1
"Sej verjetno je pri nama razlika v tednih lih taka, da sem jst se ok..",1
"Bom pa po moje na istem ko bom noseca tolko kot ti..",1
"Je pa res da jaz pred nosecnostjo pa tudi v 1.nosrcnosti sem bla zeloooo aktivna in kar nemorem bit pri miru.",1
"tudi jaz velika 180cm, tako da imata tudi pri meni se prostora dosti za se raztegnit pa obracat..",1
"Je pa res da me ze zdaj vse tisci, tako da ne vem kako bo.",1
"Je pa rekla ginekologinja zadnjic da te ki smo velike imamo najboljse telo za dvojcke.",1
"Pa tudi baje da lahko rodimo naravno brez problema, ce sta tamala dva za No sej jaz bom tudi zacela pocasi nabavljat zdaj.",1
"oj.",1
"No jaz bom pa bogabooja kupila, ampak je rabljen pa od kolegice, tako da cena ni majhna, ampak spet ni tako velika.",1
"Cel komplet bo 800eur.",1
"Pa ce ne bo vozicek ok, vem koga lovit pa tudi ga pol mislim itak prodat.",1
"Moja prva se sploh ni marala vozit tam nekje do 6 meseca je samo jokala in stokala.",1
"Tako da kosaro nismo sploh uporabljali, samo lupinico in sportni del.",1
"Hehe potem imamo vse bolj slab spomin, jaz tudi kar pozabljam kaj preberem  Oo super, tudi ti velika.",1
"Potem pa je nekaj na tem, ko pravijo da visoke zenske imajo bolj pogosto dvojcke.",1
"Bomo videle kaksne bomo na koncu, zogice  Smo nekje 6 tednov narazen ocitno, ja.",1
"Jaz sem bila vedno prepricana da bom delala do konca nosecnosti in hodila na 1-urne sprehode itd.",1
"Haha, malo morgen.",1
"O super, saj to je ok cena za rabljenega.",1
"In verjamem da je super vozicek.",1
"tela vozit kot tvoja, hehe, bi me kar pojezilo.",1
"Jaz sem bila tudi kar aktivna prej, skoraj vsak dan sem sla na orbitrek ali sobno kolo ali pa malo pilatesa. Potem pa je prisel rahel izcedek na zacetku nosecnosti in strogo mirovanje, tako da malo strahu ostaja od samega zacetka.",1
"Zdaj pa si mislim kar je je, se dobre 3 mesece upam da bomo pac bolj tako tako, potem bom pa itak morala za dvema letat in upam da bo slo dol in se malo utrdim.",1
"Ja saj pomojem bodo odprli trgovine in bo prve dni ziher cisti kaos.",1
"e kar fino.",1
"Ja sem vidla, da naj bi vecje zenske imele dvojcke..",1
"Pa tudi starejse (jaz sebe nimam za starejso ker sem 30 stara), pa tudi take, ki imajo za sabo vec nosecnosti..",1
"To pa drzi..",1
"Pri tebi pa ne..",1
"Tako da  Ma sej je bolj pametno se zdaj malo pocuvat pa pocivat, bomo ze potem vec migale..",1
"Ko shodijo otrocki pa sploh, ker bo treba dvojno tekanje okoli. Bomo takoj v formi midve Ne jaz sem pri tapri kupila najprej nov vozicek..",1
"Pa sem ga samo zaradi izgleda in je bil obup..",1
"upila potem drugega rabljenega za polovico manj denarja..",1
"Ohranjen in okreten.. Bi imela zdaj enakega, ce bi imeli samo enga dojencka :) jaz sem tudi najprej vztrajala s sprehodi, ampak sem vedno koncala z njo v eni roki in vozicek potiskala z drugo..",1
"Ja jaz sem iz Kopra.",1
"Pa upam, da rodim lahko v Lj.",1
"Nevem ce lahko vedno rodis v Po ali pa mores pred dolocenim tednom v Lj.",1
"Bomo videli. Jaz upam, da ostanemo 3v1 vsaj do 36 tedna :) Bom pa sigurno imela prej pripravljeno torbo za porodnisnico ja..",1
"Sej na koncu ne rabis veliko stvari, pa tudi tam ti dajo ce cesa nimas.",1
"Ja tamala gre septembra v solo in komaj caka.",1
"Tako, da z prihodom dojenckov in solo bomo imeli res veliko dela takrat.",1
"Ampak bo ze :) pa se hiso gradimo..",1
"Ma tudi ce se fant ne spozna ne skrbi..",1
"Bo ze sproti vse spoznal..",1
"Najboljse je kar zacet s prakso pa gre..",1
"Bos pa vidla..",0
"Meni se je dostix zgodilo, da je tamala jokala pa sem bla ze zivcna..",1
"Je nism mogla umirit ker me je cutila..",1
"Pa je prisu moj, ki tudi tax ni imel pojma o dojenckih..",1
"imam slovensko verzijo igre Boggle.",1
"Kontaktiraj me na primoz2710@gmail.",1
"Tukaj je seznam vozickov, ki so trenutno na voljo v Sloveniji. Opise oz.",1
"Pri lastnostih in opisih je najprej navedena znamka vozickov, v oklepaju pa so napisane trgovine, kjer lahko vozicke kupite.",1
"Na koncu opisa vozicka je se link do ze obstojecih tem na forumu.",1
"Spletne strani oz.",1
"soncek.",1
"pikapolonica.",1
"hartan.",1
"Opisi vozickov so iz navedenih spletnih strani. Ce na seznamu se kak vozicek manjka, mi to prosim sporocite na ZS.",1
"Gre pa za letosnje oz.",1
"Ali veste, da cvekanje lahko prinese tudi lepo nagrado.",1
"kej sladkega, dobrega..",1
"a je to zahtevna rastlina..",1
"Ameriska je kar zahtevna rastlina.",1
"Namesto nje raje vzemi sibirsko borovnico, je samoprasna rastlina, ampak bos imela vecji pridelek , ce kupis tudi oprasevalko.",0
"Ali pa kot pravi Ankica*, ribez.",1
"No, potrebujem nasvet, kaksen/kateri teniski lopar kupiti za 4-letno frkljico, ki bi tenis za zacetek igrala na domacem igriscu...",1
"Torej, tisti, ki imate izkusnje s teniskimi loparji, se priporocam za kak nasvet.",1
"Sama sem gledala tele otroske Babolate, ampak z njimi nimam izkusenj.",1
"F.",1
"Moj je igral tenis in je rekel da ga mora otrok prijet v roke in roko stegnit ob telesu.",1
"Hvala, glede velikost mi je jasno, ker sem tudi sama igrala tenis.",1
"mi smo za nasega petletnika kupili Babolat v Intersportu.",1
"Jaz ga imam ze - sicer bol malo slikic.",1
"Sreca ni v tem da pocnes to kar rad pocnes, temvec v tem, da imas rad to kar moras poceti. (Sir.S.M.",1
"Sylvia, kapo dol.",1
"Ja res Silvi...",1
"te...kaj so to zaene rozce?..",1
"Tak so lepe...",1
"Se vidi koliko hodim sem gor.",1
"To so slike z nasega vrta dva meseca nazaj.",1
"zdej je pa kar malo zarascen, ker nimam cajta.",1
"Nekaj fotografij mojih rozic.",1
"Svojo skoraj dveletnico bi rada vkljucila na kaksno telovadbo.",1
"Se kje da dobiti kaksen spisek kje vse se telovadba izvaja (zanima me Lj in okolica ter Vrhnika).",1
"mislim da so vpisi v vse programe v jeseni ...",1
"lokacije pa tudi mene zanimajo.",1
"vem le za zavod G-rega ...",1
"verjetno bomo dali nasega 3-letnika kar tja ...",1
"SD GIB SISKA ima otroske vadbe v specializiranih otroskih telovadnicah Zlata lun''ca, Zlati soncek in Zlata zvezdica.",1
"Vaditelji so d best, cene pa ugodne glede na ponujeno kakovost.",1
"sem mamica 3letne deklice in me zanima kam jo dati na razgibavanje.",1
"Smo iz crnuc.",1
"Pri treh letih se nisem razmisljala, da bi otroka kam vkljucila.",1
"Starejsi je zacel s tem (1x na teden) pri stirih letih na lastno zeljo, ki jo je na sreco izrazil ravno septembra.",1
"Mlajsi pa se mu je pridruzil pri 3,5 letih.",1
"Ne me narobe raumeti. Vendar, nasa 4-letnica hodi v vrtec, imajo telovadbo, pa dosti so zunaj, pa tudi doma prezivi veliko casa zunaj (zivimo na vasi), zato nisem nikoli niti pomislila na to, da bi jo vozila na kaksno telovadbo.",1
"Jaz sem tudi naceloma proti nekim dodatnim aktivnostim za 3 letnike, ampak..",1
"Nasa je stara 3,5 in na svojo zeljo z velikim veseljem hodi 2x na teden na telovadbo...",1
"Ker je zanimivo, ker se jim dogaja, in ker se druzijo, ker rada spoznava nove ljudi in ima rada izzive...",1
"Mi smo iz Lj in hodimo semle: http://www.",1
"sportnahisailirija.",1
"si/mini-vadba/.",1
"Ful je lusno, ker gremo nekam drugam, nismo samo doma in tam majo vsa igrala, igrace itd.",1
"pokoncne pelargonije v komcinaciji z mleckom, gavro ali kaksno drugo travico.",1
"Mene pa zanima, ce kje v Lj ali okolici obstaja kaksna vrsta vadbe za tako majhne otroke.",1
"Na Fakulteti za sport je dvakrat tedensko (tor.",1
"hvala ticamica, mal sem smotana...",1
"ABC sport: http://www.",1
"abcsport.",1
"si/index.",1
"SD GIB: http://gib-sport.",1
"ABC sport se mi zdi fajn, pa se blizu je (vrtec Sentvid).",1
"Zgleda super.",1
"A ve katera za kaj podobnega v MB oz.",1
"Pozdravljene, mi smo sicer ze solarji, prejsnja leta pa smo telovadili na OS Trnovo (SD Triumf).",1
"S programom smo bili zelo zadovoljni, zato smo letos vpisali tudi naso mlajso puncko, ki tudi z veseljem hodi na telovadbo (celoletna vadnina 190 EUR).",1
"Sem nasla tudi njihovo spletno stran www.",1
"triumf.",1
"Zdravo, mene pa zanima, ce je kje kaka telovadba oz.",1
"razgibavanje za toliko stare malcke tudi v Mariboru.",1
"tudi jaz zelim vkljuciti nasega malcka (18M) na podobno telovadbo v Mariboru.",1
"Jakobinka, mi hodimo na telovadbo na Mladinsko ul.",1
"v Mb in smo po prvem obisku super zadovoljni. Mali komaj caka naslednji petek.",1
"Mi smo tudi hodili najprej na telovadbo s starsi v Mb pri parku (gimastika maribor link) in je super.",1
"Poligon postavijo in otroci res uzivajo.",1
"Je pa tudi na studencih: http://www.",1
"sd-studenci.com/index.",1
"in dras: http://dras.",1
"si/sl/otroski-svet/otroske-sportne-sole.",1
"kakteja, smo vpisani in gremo danes drugic.",1
"ce si se Zainteresiran/a...",1
"* v kolikor vam kaj ni jasno, naletite na neprimerno obnasanje, imate tezave, predlog, komentar, odkrijete napako - pisite administratorjem prek zasebnih sporocil na Maca83 RR ali nam posljite posto na info@ringaraja.",1
"Teme, ki jih boste objavljali na forumu Cvekanje v tri dni bodo na tem forumu ostale. Ne bomo jih prestavljali,  brisane bodo, ko bo brisan cvek.",0
"Mineva dobro leto odkar je moj oce zapustil ta svet.",1
"Vem, da boli. Zelim ti in vsem, ki smo to bolecino izkusili, da ostanemo mocni. Lepi spomini ostanejo, pa naj jih bo se tako malo.",1
"probavam ostati mocna, zaradi mami, zaradi Nike...",1
"meni se trga srce...",1
"sozalje, ceprav malo pozno....verjamem da boli...",1
"dala skozi pred petimi leti....cas...",1
"cas...",1
"in se enkrat cas....mogoce ne verjames, da bo kdaj bolje....mogoce se ti zdi, da ta bolecina nikoli ne mine....bo...",1
"s casoma bo lazje...",1
"znosneje....sama se se danes ozrem za clovekom na cesti, ki mu je podoben na pogled, po glasu, smehu...",1
"ocitno se nisem cisto ponotranjila izgube...",1
"je pa veliko bolje, kot prvo leto...Meni je veliko pomenilo, da sem se vseeno lahko nekako hodila k njemu..",1
"na grob...",1
"em tezkem izpitu na faksu, po opravljeni diplomi, prvi dan moje ta zaresne sluzbe...",1
"Ti lahko imas verjetno obcutek, da je v vsaki kapljici morja, da si vedno z njim, ko sedes na obalo...",1
"Zalostno, pa kljub vsemu lepo...",1
"Vceraj sem slucajno  gledala posnetke izpred 20 let, na katerih so posnetki mame, ocima, tasta in tasce, katerih ze dolgo vec ni, so pa se vedno v mojem srcu.",1
"Boli, ceprav je od smrti mojega dedka in babice ze 29 oz.",1
"25 let.",1
"ati vas gleda in si zeli, da bi bili veseli in srecni. noce, da jokate za njim.",1
"Od smrti mojega atije je minilo 15 let...",1
"vem kako ti je hudo...",1
"Dragi Matjaz,bil si poln nacrtov,s tvojo najvecjo ljubeznijo sta si zacela ustvarjati druzino,septembra bi postal ati.Nacrtovala sta nakup hise,kjer bi se ,verjamem,velikokrat druzili ob vecerih..",0
"Pa je kruta usoda prekrizala vajine in nase nacrte..",1
"Jocemo..",1
"ker ne moremo verjet,da te ni vec..",1
"jocemo,ker ne bos nikoli videl vajinega otrocka..",0
"Tudi jaz ne morem verjeti, pa tako dober fant je bil.",1
"Odsel si na dolgo pot nevede, nehote, za sabo pustil zalost vsem prijateljem, znancem, ki ne dojamemo resnice.",1
"Osebno se nisva poznala, po pripovedovanju tvoje mamice pa zatrdno vem, da si bil clovek z veliko zacetnico.",1
"R.I.P.",1
"Jasmina tebi pa en velik.",1
"Sreca, zalost, smeh in solze; vse je le trenutno stanje.",1
"Kmalu bo 9 mesecev,odkar te ni.Pa skoraj ne mine dan,da se z mozem ne bi spomnila nate,na vaju,na vas.",1
"Kako bi bilo,ce bi bil se z nami.Kako ponosen bi bil na svojo puncko,ki ti je tako podobna.",1
"Pogresava vas3 skupaj.",1
"naucila sem se, kako si tekom dneva sestaviti zdrav in hranljiv jedilnik...",1
"lahko meni na zs..",1
"Se meni prosim, da vidim kje naj zacnem.",1
"Ce imava dve jabolki in si ju izmenjava, imava se vedno vsak eno po eno jabolko.",1
"Ce pa si izmenjava ideji, imava vsak po dve.",1
"punce, zs mi ne delajo  takoda vam ne morem odgovoriti po njih...",1
"lahko pa povem, da se gre za prehrano herbalife.",1
"vendar pa se s tem ne ukvarjam vec, ker mi je to vzelo prevec casa.",1
"lahko pa se obrnete na njiovo spletno stran, ce vas karkoli zanima...",1
"Se strinjam da herbalife ni zdrava prehrana, ceprov so jo nekaj izboljsali, ne vem pa ce so prave informacije, mogoce v mejah normale https://zumbaliciouscrew.",1
"com/online-vadbetukaj so vadbe zumba ki so tudi zelo zanimive.",1
"DaisyE in ostale ```posvojene ``` mamice, podarjam vam tole Pavckovo pesem, ki tako lepo povzema bistvo materinstva.",1
