text,label
"Lastnostni pridevniki, ki se končujejo na soglasnik, imajo v imenovalniku ednine in tožilniku, kadar je enak imenovalniku, poleg neglasovne končnice še končnico -i za določnost (npr.",1
"rablja pri predmetih/dogodkih/stanjih, ki jih prvič opisujemo, ter ob besedi ```vsak```.",1
"n/ali vrsta naglasa (stàr – stári, dêbel – debéli, vêlik – velíki ...) ali pa celo osnova (majhen – mali).",1
"Strani se v to kategorijo dodajajo izključno z uporabo Modul:Authority control.Ta del kategorije ima 1 naslednjo podkategorijo.",1
"Ta del kategorije vsebuje 200 naslednjih strani, od skupno 42.205.Strani se v to kategorijo dodajajo izključno z uporabo Modul:Authority control.Strani se v to kategorijo dodajajo izključno z uporabo Modul:Authority control.Ta del kategorije ima 1 naslednjo podkategorijo.",1
"Ta del kategorije ima 1 naslednjo podkategorijo.",1
"Ustvarjalnik knjig ne podpira prikaza PDF-jev (več o tem), vendar lahko preizkusite možnost Prenesi kot PDF med menijskimi orodji pri posameznih člankih.",1
"Z ustvarjalnikom knjig lahko ustvarite knjigo, ki vsebuje vikistrani po vaši izbiri. Knjigo lahko nato izvozite v različnih oblikah (na primer PDF ali ODF) ali naročite natisnjen izvod.",1
"Za več informacij glejte stran pomoči o knjigah.",1
"dji pri posameznih člankih.",1
"izvod.",1
"Normativna kontrola je metoda, ki vsaki tematiki dodeli edinstven identifikator, kar je ključnega pomena za razločevanje objektov z istim imenom, ki se nanašajo na različne tematike, na primer Andrej Novak (karikaturist) in Andrej Novak (izumitelj), ali pa pripisovanje različnih imen, kot sta psevdonim Mark Twain in Samuel Langhorne Clemens, istemu subjektu.",1
"ativnih datotekah po vsem svetu.",1
"Vnosi običajno ustrezajo ljudem, naslovom knjig in podobnim natančno opredeljenim entitetam in so shranjeni v Wikipodatkih.Od julija 2021 slovenska Wikipedija vsebuje več kot 61.000 člankov, označenih z {{Normativna kontrola}}.",1
"D (Open Researcher and Contributor ID) in še več (30+ virov, glejte seznam »lokalnih konfiguracij« v Modul:Authority control).",1
"Nekatere avtoritetne datoteke so same po sebi agregatorji - na primer VIAF združuje normativne zapise iz več kot 40 narodnih knjižnic in drugih normativnih datotek, kot je Gettyev Union List of Artist Names.",1
"ekt teh del.",1
"Takšna dela so lahko knjige, stripi, glasbeni albumi, vse vrste video posnetkov (filmi, dokumentarci, TV serije), slike, rokopisi itd.",1
"Neposredne koristi za bralce so neposreden dostop do teh povezanih del (npr.",1
"iskanje knjižnice, ki hrani določeno knjigo o določeni temi).",1
"Normativne datoteke niso omejene le na biografske članke.",1
"Nekatere datoteke vsebujejo podatke o organizacijah, zemljepisnih imenih, naslovih del ali splošne izraze ali ključne besede.",1
"jine članke bodo razvijalci programske opreme iz Wikimedije in knjižnic lahko ustvarili nova orodja za povezovanje in združevanje informacij iz Wikipedije ter zbirk podatkov in spletnih katalogov, ki uporabljajo te identifikatorje.",1
"Takšna orodja lahko uporabljajo za povezovanje na zunanje vire z dinamičnimi povezavami preprosto datotečno obliko BEACON, ki jo je uvedla nemška Wikipedija.",1
"gami za navigacijo.",1
"Veliko je primerov, ko se tematika v Wikipediji ne ujema s tematiko v normativnem kontrolnem sistemu (glejte na primer Kategorija:Preusmeritve iz psevdonimov za primere ljudi z več kot enim imenom ali Kategorija:Članki o več ljudeh za primere člankov, ki opisujejo več ljudi).",1
"V teh primerih je treba predlogo {{Normativna kontrola}} postaviti na stran (članek ali preusmeritev), ki se najbolj ujema s tematiko v sistemu normativne kontrole.",1
"o vključite predlogo.",1
"Wikipedija:Preusmeritve so poceni.ISNI (Mednarodna standardna oznaka imena) je identifikator, ki temelji na standardu ISO.",1
"VIAF ID, ki ustreza tematiki članka, je na voljo na spletnem mestu viaf.",1
"org, ki združuje narmativne zapise številnih organizacij po vsem svetu v posamezne nabore podatkov. V iskalno polje vnesite ime osebe in v rezultatih iskanja najdete ustrezen nabor podatkov. VIAF ID najdete pod imenskim seznamom.",1
"združeni v en sam nabor podatkov VIAF, uporabite VIAF ID, ki vsebuje LCCN subjekta.",1
"Prej ali slej jih bo VIAF združil v en nabor podatkov in preusmeril iz starih ID-jev na VIAF ID.",1
"Library of Congress Control Number se lahko najde na različnih spletnih mestih.",1
"Najlažji način je prek viaf.",1
"org (glej zgoraj).",1
"ne predpone (```n```, ```nr```, ```no``` itd.), letnice (dve števki, štirimestno od leta 2001) in 6-mestno serijsko številko.",1
"Te dele je treba ločiti z ```/``` in odstraniti vodilne ničle serijske številke.",1
"Zapise GND lahko najdete tudi prek viaf.",1
"Označeni so z ```DNB``` (Deutsche Nationalbibliothek).",1
"Vnosi GND v podatkovnih zbirkah VIAF so povezani z vnosi v spletnem katalogu Nemške narodne knjižnica.",1
"V zapisu GND je identifikator mogoče najti v polju ```Link zu diesem Datensatz``` (```http://d-nb.",1
"je številka GND 170118215).",1
"Upoštevajte, da so samo biografski zapisi, pri katerih je polje z imenom označeno kot ```Person```, veljavni zapisi GND, ki jih je mogoče uporabiti v tej predlogi. Če je polje z imenom označeno z ```Name```, ta zapis ni individualiziran, kar pomeni, da lahko zapis vsebuje publikacije različnih avtorjev z istim imenom.",1
"Znotraj VIAF so takšni ne-individualizirani zapisi GND označeni kot (undifferentiated).Druga metoda je iskanje neposredno na portalu.dnb.",1
"e s povezavami pod naslovom ```Alle Normdaten``` na desni. Za normativne podatke o osebah kliknite »Personen«.",1
"Identifikator, ki ga uporablja Narodna knjižnica Švedske, je mogoče najti tudi prek viaf.",1
"Nabori podatkov VIAF, ki vsebujejo take identifikatorje, se povezujejo na normativne zapise na libris.",1
"Ti identifikatorji so trenutno uporabljeni le v nekaj člankih.",1
"Ker sta bila SWD in GKD leta 2012 združena z GND, se teh parametrov ne sme več uporabljati.ORCID (Open Researcher and Contributor ID) je lastniška alfanumerična koda za enolično identifikacijo znanstvenih in drugih akademskih avtorjev.",1
"Avtorji - vključno z uredniki Wikipedije - lahko ORCID pridobijo s prijavo na orcid.",1
"orgZa več informacij glejte WP:ORCID.",1
"ID MusicBrainz Artist je ID v prostodostopni glasbeni enciklopediji MusicBrainz.",1
"MusicBrainz povezavo do izvajalca, je ID zadnji del URL-ja.",1
"Če preprosto dodate {{Normativna kontrola}}, se bodo izpisale vse informacije o normativni kontroli povezane s člankom v Wikipodatkih. Upravljanje informacij v Wikipodatkih zagotavlja, da so na voljo tudi drugim jezikom in projektom.",1
"ične tematike, na primer Andrej Novak (karikaturist) in Andrej Novak (izumitelj), ali pa pripisovanje različnih imen, kot sta psevdonim Mark Twain in Samuel Langhorne Clemens, istemu subjektu.",1
"{{Normativna kontrola}} povezuje Wikipedijine članke (in uporabniške strani) z ustreznimi vpisi v knjižničnih katalogih narodnih knjižnic in drugih normativnih datotekah po vsem svetu.",1
"21 slovenska Wikipedija vsebuje več kot 61.000 člankov, označenih z {{Normativna kontrola}}.",1
"Predloga lahko prikazuje identifikatorje iz številnih avtoritetnih datotek: GND (Nemška narodna knjižnica in partnerske institucije), LCCN (Kongresna knjižnica), SELIBR (Narodna knjižnica Švedske), VIAF (Virtual International Authority File OCLC), ORCID (Open Researcher and Contributor ID) in še več (30+ virov, glejte seznam »lokalnih konfiguracij« v Modul:Authority control).",1
"sebi agregatorji - na primer VIAF združuje normativne zapise iz več kot 40 narodnih knjižnic in drugih normativnih datotek, kot je Gettyev Union List of Artist Names.",1
"Narodne knjižnice in druge knjižnice, arhivi in zbirke uporabljajo normativne zapise za povezovanje del z določenimi osebami, ki so sodelovale pri ustvarjanju teh del ali so subjekt teh del.",1
"bralce so neposreden dostop do teh povezanih del (npr.",1
"atkov in spletnih katalogov, ki uporabljajo te identifikatorje.",1
"Kot predlogo za metapodatke bi morala biti predloga Normativna kontrola postavljena za poglavjem Zunanje povezave in predlogami za navigacijo.",1
"vdonimov za primere ljudi z več kot enim imenom ali Kategorija:Članki o več ljudeh za primere člankov, ki opisujejo več ljudi).",1
"Če je potrebno, ustvarite novo preusmeritev in vanjo vključite predlogo.",1
"tiki članka, je na voljo na spletnem mestu viaf.",1
"Če vnosi za določeno osebo v različnih normativnih zapisih še niso združeni v en sam nabor podatkov VIAF, uporabite VIAF ID, ki vsebuje LCCN subjekta.",1
"na VIAF ID.",1
"Druge možnosti so spletna mesta Library of Congress Identities in Worldcat Identities.Upoštevajte, da je treba LCCN oblikovati na poseben način, da ga je mogoče uporabiti v predlogi: sestavljen je iz črkovne predpone (```n```, ```nr```, ```no``` itd.), letnice (dve števki, štirimestno od leta 2001) in 6-mestno serijsko številko.",1
"čle serijske številke.",1
"info/gnd/170118215``` pomeni, da je številka GND 170118215).",1
"biti v tej predlogi. Če je polje z imenom označeno z ```Name```, ta zapis ni individualiziran, kar pomeni, da lahko zapis vsebuje publikacije različnih avtorjev z istim imenom.",1
"de. Rezultate iskanja lahko omejite s povezavami pod naslovom ```Alle Normdaten``` na desni. Za normativne podatke o osebah kliknite »Personen«.",1
"ogoče najti tudi prek viaf.",1
"kb.se. Kopirajte številko v zadnji del tega spletnega naslova in jo prilepite v parameter SELIBR v predlogi.SWD in GKD sta predhodnika nemške datoteke GND, ki vsebuje ključne besede, organizacije, dogodke itd.",1
"searcher and Contributor ID) je lastniška alfanumerična koda za enolično identifikacijo znanstvenih in drugih akademskih avtorjev.",1
"Če imate na MusicBrainz povezavo do izvajalca, je ID zadnji del URL-ja.",1
"s člankom v Wikipodatkih. Upravljanje informacij v Wikipodatkih zagotavlja, da so na voljo tudi drugim jezikom in projektom.",1
"lemens, istemu subjektu.",1
"GND (Nemška narodna knjižnica in partnerske institucije), LCCN (Kongresna knjižnica), SELIBR (Narodna knjižnica Švedske), VIAF (Virtual International Authority File OCLC), ORCID (Open Researcher and Contributor ID) in še več (30+ virov, glejte seznam »lokalnih konfiguracij« v Modul:Authority control).",1
"rodne knjižnice in druge knjižnice, arhivi in zbirke uporabljajo normativne zapise za povezovanje del z določenimi osebami, ki so sodelovale pri ustvarjanju teh del ali so subjekt teh del.",1
"lanke.",1
"Z dodajanjem normativnih podatkov v Wikipedijine članke bodo razvijalci programske opreme iz Wikimedije in knjižnic lahko ustvarili nova orodja za povezovanje in združevanje informacij iz Wikipedije ter zbirk podatkov in spletnih katalogov, ki uporabljajo te identifikatorje.",1
"čno obliko BEACON, ki jo je uvedla nemška Wikipedija.",1
"tivna kontrola}} postaviti na stran (članek ali preusmeritev), ki se najbolj ujema s tematiko v sistemu normativne kontrole.",1
"ite ime osebe in v rezultatih iskanja najdete ustrezen nabor podatkov. VIAF ID najdete pod imenskim seznamom.",1
"ta Library of Congress Identities in Worldcat Identities.Upoštevajte, da je treba LCCN oblikovati na poseben način, da ga je mogoče uporabiti v predlogi: sestavljen je iz črkovne predpone (```n```, ```nr```, ```no``` itd.), letnice (dve števki, štirimestno od leta 2001) in 6-mestno serijsko številko.",1
"z vnosi v spletnem katalogu Nemške narodne knjižnica.",1
"nom.",1
"del tega spletnega naslova in jo prilepite v parameter SELIBR v predlogi.SWD in GKD sta predhodnika nemške datoteke GND, ki vsebuje ključne besede, organizacije, dogodke itd.",1
"ije - lahko ORCID pridobijo s prijavo na orcid.",1
"Števniki spadajo med pridevniške besede.",1
"So pregibne besede, ki izražajo količino.",1
"V slovenščini ločimo:Ta članek o jeziku je škrbina.",1
"razširite.",1
"Prislov je polnopomenska nepregibna besedna vrsta, ki opisuje okoliščine, v katerih poteka dejanje, izraženo z glagolom.",1
"Ločimo:Stopnjevati se da le načinovne prislove (npr.",1
"lepo, lepše, najlepše).",1
"Prirédje je zveza dveh ali več enakovrednih stavkov.",1
"Priredje, sestavljeno iz natanko dveh stavkov, je zaprto priredje, priredje iz več stavkov pa odprto priredje.",1
"Stopnjevalno priredje vrste ne samo – ampak tudi je vedno zaprto priredje, prav tako tudi protivno, pojasnjevalno ter posledično oz.",1
"sklepalno priredje.",1
"je, zaporedje ali sočasnost.",1
"Vezniki so: in, pa, ter.",1
"Vejice ni.- Stopnjevalno priredje je zveza dveh ali več enakovrednih stavkov.",1
"Dopolnjujoči stavek stopnjuje neko dejanje iz osnovnega stavka.",1
"Veznika sta: ne le, temveč tudi. Vejica loči osnovni in dopolnjujoči stavek.",1
"- Ločno priredje je zveza dveh ali več enakovrednih stavkov.",1
"Dopolnjujoči stavek nam ponudi izbiro iz osnovnega stavka.",1
"Veznika sta: ali, ali-ali. Vejice ni.- Protivno priredje je zveza dveh ali več enakovrednih stavkov.",1
"nasprotuje trditvi iz osnovnega stavka.",1
"Vezniki so: a, toda, vendar, pa, ampak, temveč, samo, marveč.",1
"Vejica loči osnovni in dopolnjujoči stavek.",1
"- Pojasnjevalno priredje je zveza dveh ali več enakovrednih stavkov.",1
"Dopolnjujoči stavek nam pojasni nek dogodek iz osnovnega stavka.",1
"Vezniki so: saj, kajti, namreč, zakaj, to je.",1
"- Posledično priredje je zveza posledice in vzroka.",1
"vezniške besede so: Veznik je: zato, zatorej.",1
"Sklepalno priredje je zveza dveh ali več enakovrednih stavkov.",1
"Dopolnjujoči stavek je sklep nečesa iz osnovnega stavka.",1
"Vezniki so: torej, zatorej, potemtakem.",1
"mw-parser-output.",1
"asbox{position:relative;overflow:hidden}.",1
"asbox table{background:transparent}.",1
"asbox p{margin:0}.",1
"asbox p+p{margin-top:0.25em}.",1
"asbox-body{font-style:italic}.",1
"asbox-note{font-size:smaller}.",1
"asbox.",1
"navbar{position:absolute;top:-0.75em;right:1em;display:none}Ta članek o jeziku je škrbina.",1
"tavljeno iz natanko dveh stavkov, je zaprto priredje, priredje iz več stavkov pa odprto priredje.",1
"Odprta priredja pa so vezalno, stopnjevalno priredje vrste ne – ne (– ne) in ločno priredje oblike (ali) – ali- Vezalno priredje je zveza dveh ali več enakovrednih stavkov, ki izražajo soobstajanje, zaporedje ali sočasnost.",1
"Stopnjevalno priredje je zveza dveh ali več enakovrednih stavkov.",1
"Dopolnjujoči stavek nasprotuje trditvi iz osnovnega stavka.",1
"ar, pa, ampak, temveč, samo, marveč.",1
"- Sklepalno priredje je zveza dveh ali več enakovrednih stavkov.",1
"olnjujoči stavek je sklep nečesa iz osnovnega stavka.",1
"e.Ta članek o jeziku je škrbina.",1
"Pravopís je zbir pravil o pisavi, rabi črk in ločil, pisanju skupaj ali narazen, deljenju besed itn.",1
"Slovenci smo dobili prvi urejeni nauk o pisavi v Bohoričevi slovnici 1584. Samostojni slovenski pravopisi (SP):V šesti izdaji je leta 1990 izšel prvi del Slovenski pravopis - pravila, leta 2001 pa je izšel celoten pravopis skupaj s slovarskim delom na 1800 straneh.",1
"ovenski jezik Frana Ramovša.",1
"»Okolijski« kot obvezno pridevniško obliko namesto ustaljenega »okoljski« kritizira jezikoslovec Peter Weiss kot primer nepotrebnega normativizma: (Zbornik slavističnega društva Slovenije 14 (2003); citirano po  Arhivirano 2007-03-01 na Wayback Machine.",1
", iz Iz Popravopisa Simon Lenarčič, samozaložba, Ljubljana 2004, str.",1
"233, odstavek 554)Ta članek o jeziku je škrbina.",1
"li narazen, deljenju besed itn.",1
"Trenutno je v nastajanju nov slovenski pravopis, Pravopis 8.0. Pripravlja ga pravopisna komisija pri SAZU in ZRC SAZU, ki deluje na Inštitutu za slovenski jezik Frana Ramovša.",1
"liko namesto ustaljenega »okoljski« kritizira jezikoslovec Peter Weiss kot primer nepotrebnega normativizma: (Zbornik slavističnega društva Slovenije 14 (2003); citirano po  Arhivirano 2007-03-01 na Wayback Machine.",1
"o pisavi v Bohoričevi slovnici 1584. Samostojni slovenski pravopisi (SP):V šesti izdaji je leta 1990 izšel prvi del Slovenski pravopis - pravila, leta 2001 pa je izšel celoten pravopis skupaj s slovarskim delom na 1800 straneh.",1
"s kot primer nepotrebnega normativizma: (Zbornik slavističnega društva Slovenije 14 (2003); citirano po  Arhivirano 2007-03-01 na Wayback Machine.",1
"članek o jeziku je škrbina.",1
"IPA-label-small{font-size:85%}.",1
"references.",1
"IPA-label-small,.",1
"infobox.",1
"navbox.",1
"izgovorjava [sloˈʋenʃtʃina]) je združeni naziv za uradni knjižni jezik Slovencev in skupno ime za narečja in govore, ki jih govorijo ali so jih nekoč govorili Slovenci. Govori ga okoli 2,5 milijona govorcev po svetu, od katerih jih večina živi v Sloveniji. Glede na število govorcev ima razmeroma veliko narečij.",1
"Slovenščina je zahodni južnoslovanski jezik in eden redkih indoevropskih jezikov, ki je ohranil dvojino.",1
"koslovcu Ljudevitu Gaju, ki jo je priredil po češkem črkopisu.",1
"Slovenska gajica se i menuje slovenica in v njej pišemo od marčne revolucije 1848. Do takrat smo uporabljali bohoričico.",1
"Slovenska pisava je fonetična, kar pomeni, da se črke ujemajo z glasovi, čeprav manj kot npr.",1
"v hrvaščini.Slovenščina je državni jezik v Sloveniji in uradni jezik Republike Slovenije, kot je zapisano v 11. členu Ustave Republike Slovenije.",1
"Slovenski jezik prvotno pomeni slovanski jezik.",1
"wendisch« oz.",1
"»Windisch«, Slovenci pa tudi kranjski jezik, vendar se to pokrajinsko ime zanj ni uveljavilo.",1
"Slovenski prebivalci Koroške in Štajerske so se imenovali Slovenci že v 18. stol.",1
"Koren sloven- je bil pri Slovanih znan tudi v Rusiji ob Labi na sedanjem Nemškem (Slovinci), na Slovaškem, pa tudi na hrvaškem kajkavskem (Zagreb, Čakovec do pred Karlovcem) in še celo čakavskem področju ob Jadranskem morju na jugu vse do Dubrovnika (slovinski).",1
"slovenskij, Nemci Slowenisch, angleško njegovo ime je Slovene/Slovenian.",1
"Latinski izraz zanj je lingua Slavonica oz.",1
"lingua Slovenica.",1
"Tudi Slovaki imenujejo svoj jezik slovenský, prebivalke so Slovenky, jezik tudi slovenčina, svojo deželo pa Slovensko.",1
"Slovenščino govori približno 2,5 milijona ljudi, večinoma v Sloveniji (1.727.360).",1
"0), v madžarskem Porabju (3.200) in v drugih delih Evrope kot tudi drugod po svetu (v Nemčiji, ZDA, Kanadi, Argentini, Avstraliji in Južnoafriški republiki) (400.000).",1
"Slovenščina ima 25 črk: a, b, c, č, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, š, t, u, v, z, ž, s katerimi se zapisuje 29 pomensko razločevalnih glasov.",1
"Pozna tri slovnična števila, tri slovnične spole in šest sklonov z osmimi sklanjatvami.Slovenščina se je razvila iz praslovanščine.",1
"a jezika, so Brižinski spomeniki. Napisani so z latinično pisavo, po izsledkih paleografske raziskave so nastali na Koroškem v obdobju 972–1039. Besedila, ki jih vsebujejo, so bila oblikovana že prej, verjetno v 8. stoletju.",1
"V srednjem veku še ni bilo del v slovenskem jeziku, razen cerkvenih molitvenikov in kronikalnih zapisov; v polovici 16. stoletja, v času reformacije, pa lahko že govorimo o utemeljitvi prvega, a še ne enotnega slovenskega knjižnega jezika, ki sloni na osrednjeslovenskih govorih.",1
"četnik slovenskega knjižnega jezika je protestantski pisatelj Primož Trubar, ki je leta 1550 napisal najprej Katekizem in Abecednik, 1557–1560 je prevedel Novo zavezo ter 1564 izdal knjigo o evangeličanskem nauku in cerkvenem redu Cerkovna ordninga.",1
"pa je obenem predstavljal tudi jezik največjega slovenskega mesta, tedanjega upravnega središča Kranjske - Ljubljane, ki je imela gledano po prebivalstvu povsem prevladujoč slovenski značaj, bila je kraj, v katerem se je oblikovalo središče nove narodne slovenske cerkve, kraj, ki je postajal meščansko in kulturno središče.",1
"Ta jezik je skušal obogatiti s prvinami drugih narečij; razumljivo je, da predvsem s prvinami svojega domačega govora - dolenjščine.",1
"no Sveto pismo, ki je izšlo leta 1583. Prvo slovensko slovnico, Zimske urice, je 1584. napisal Adam Bohorič, prvi slovar (nemško-latinsko-slovensko-italijanski) pa Jeronim Megiser leta 1592.V tem času se je slovenščina še razvijala ločeno - slovensko jezikovno področje se je delilo na alpsko in panonsko področje.",1
"Na alpskem področju se je razvijala osrednja slovenščina, ki se še ni ukoreninila na vzhodnem delu (na Štajerskem in Ogrskem).",1
"vske hrvaščine (ta jezikovni vpliv je bil najmočnejši med ogrskimi Slovenci, v današnjem Prekmurju in Porabju)Protireformacija je ustavila in ovirala razvoj slovenščine.",1
"Konec 18. stoletja so se ponovno pojavili poskusi ustanovitve slovenskega knjižnega jezika.",1
"je 1808 uredil Jernej Kopitar.",1
"V 18. stoletju so se začele objavljati tiskane knjige tudi na vzhodnoslovenskem (panonskem) območju, ter prihajalo do poskusov standardiziranja slovenskega jezika na podlagi lokalnih govorov.",1
"z alpsko (osrednjo) slovenščino.",1
"[15]Jezikovna merodajna oblika je bila vzpostavljena v 40. letih 19. stoletja po dolgotrajnih razpravah in sporih.",1
"Pomembno vlogo pri izgradnji slovenskega knjižnega jezika je imel tudi Valentin Vodnik.",1
"Izrazne možnosti novega knjižnega jezika so se v svojem polnem sijaju pokazale v književnosti.Začetnik slovenskega romantičnega pesništva je France Prešeren, pisateljsko vejo književnosti pa so utemeljili pisatelji, kot sta Fran Levstik in Ivan Cankar.",1
"ga knjižnega jezika je izpopolnjeno v 19. stoletju s slovensko-nemškim slovarjem Maksa Pleteršnika (1895) in pravopisom Frana Levca iz le ta 1899.Tačas so bili konkretni poskusi za standardizacijo vzhodnoslovenskega jezika (jezikovni zgled je bila prav osre dnja slovenščina), vendar se udeleženci namenjene organizacije t. i. Svetourbanske akademije (1803) niso mogli dogovoriti o enotnih pravilih, ker so bili nekateri še vedno privrženi kajkavščini.[16] Vzhodna knjižna štajerščina je sčasoma prenehala.",1
"Prekmurju so ohranili svoj pokrajinski knjižni jezik do konca druge svetovne vojne,[18] poleg tega je ta knjižna norma dosegala kakovostne ravni v leposlovju, neleposlovni književnosti in publicistiki.[19]Slovenščina je postala uradni jezik na področju Slovenije s Prvo slovensko Narodno vlado v novembru 1918, čeprav se je po členih o enakosti narodov iz 1867 oz.",1
"1868 že prej uporabljala kot uradni jezik na vseh področjih tudi na območju Avstro-Ogrske kjer je prevladovalo slovensko prebivalstvo.",1
"49 je cesar izdal patent, s katerim je bila slovenščina uvrščena med 10 jezikov, v katere so prevajali državni zakonik in deželne zakonike (prvič 1. novembra 1849) in je tako prvič obveljala kot uradni državni jezik.",1
"Danes je knjižni jezik stanoviten in dobro opisan in utemeljen ter preiskan.",1
"precej enostranski, posledično sta se sčasoma izoblikovala neenakopravna položaja osrednje in vzhodne slovenščine.",1
"Stanislav Škrabec ali Jakob Rigler sta označila vzhodno slovenščino kot »nepravilno« normo, osrednjo slovenščino pa kot edini pravilni in normativni knjižni jezik.",1
"[20] Vprašanje, ali je šlo pri prekmurščini, oz.",1
"vzhodni štajerščini za jezikovni separatizem, raznarodovanje ipd.",1
", še do danes še ni popolnoma rešeno.",1
"[21]Slovenski jezik ne obstaja le v eni obliki, ki bi bila enaka za vse govorce.",1
"azlike v jeziku so odvisne zlasti od tega, kje je bil govorec rojen, komu je sporočilo namenjeno, v kakšni vlogi nastopa itd.",1
"[22] Govorimo o jezikovnih zvrsteh, tj.",1
"različnih vrstah jezika glede na družbenost, funkcije, prenosnika, metrum in časovnost.",1
"Zvrsti imajo svoje izgovorne, besedne, oblikoslovne, skladenjske in druge posebnosti.[23]Slovenščina pozna naslednje jezikovne zvrsti:[23]Slovenski knjižni jezik ima 29 pomensko razločevalnih glasovnih enot (t. i. glasnikov ali fonemov; npr.",1
"piti – biti).",1
"ijo se na samoglasnike in soglasnike, soglasniki pa na zvočnike in nezvočnike:[23]Slovenščina ima šest sklonov (nekoč se je uporabljal še 7. – zvalnik): imenovalnik, rodilnik, dajalnik, tožilnik, mestnik in orodnik.",1
"Samostalniki se v slovenščini sklanjajo z dodajanjem obrazil (obstajajo izjeme, ko se spremeni sam samostalnik ali izniči samoglasnik).",1
"V slovenščini obstaja šest sklanjatev.",1
"jem jeziku več ne uporablja (najdemo pa ga še v nekaterih starejših slovenskih knjigah).",1
"Glagol hoditi v vseh časih (uporabljen je glagol v ednini, tretji osebi in moškem spolu):Po splošni oceni ima slovenščina 48 narečij in govorov.",1
"Tolikšna raznovrstnost jezika je pogojena z zemljepisnimi, političnimi, zgodovinskimi, družbenimi in drugimi razlogi.Narečnih skupin je osem: dolenjska, gorenjska, koroška, primorska, štajerska, panonska, rovtarska in kočevska.",1
"nekatere različne narečne skupine med seboj že kar s težavo razumejo.",1
"V javnosti se uporablja knjižna slovenščina, ki se jo večinoma srečuje le v knjižni obliki ter javnih občilih.",1
"Knjižna slovenščina je abstrakcija narečnih sistemov po dognanjih zgodovinskega jezikoslovja in temelji zlasti na osrednjih narečjih (dolenjščini, gorenjščini).",1
"je postal tudi eden od uradnih jezikov te organizacije.",1
"[24]Zelo veliko slovenskih besed izhaja iz skupnega staroslovanskega besednega zaklada, zato si je veliko besed v slovenščini, srbščini/hrvaščini, češčini, ruščini in drugih slovanskih jezikih podobnih.",1
"Nekateri besedni koreni pa so v sorodnih jezikih prevzeli različne pomene (t.i. lažni prijatelji prevajalcev).",1
"v med slovenščino in drugimi slovanskimi jeziki.Nekateri besedni koreni so naredili širok ovinek: praslovanska »izba« se je ohranila v številnih slovanskih jezikih (tudi slovenščini) in ponekod pomeni preprosto bivališče, hišo ali bajto (ruska izbá), drugod pa, kot v slovenščini, sobo ali osrednji bivalni prostor v hiši (izba v poljskih in slovaških Tatrah).",1
"Slovenska »soba« naj bi imela isti koren in naj bi spremenjena prišla preko madžarščine.",1
"Wikipedija je prosta enciklopedija, ki jo skupaj pišejo njeni bralci. Naslednji članki ponujajo vodstvo in informacije o branju, pisanju in soudeležbi na tem spletišču.",1
"Izbrani članki v WikipedijiIzbrani članki so članki, ki so po mnenju sodelavcev Wikipedije med najboljšimi. Preden jih dodamo na ta seznam, jih na strani Wikipedija:Predlogi za izbrani članek pregledamo in ocenimo njihovo točnost, nepristranskost, celovitost in slog, kot to določajo merila za izbrani članek.",1
"Trenutno je med 193.083 članki 430 izbranih člankov.",1
"To pomeni, da je zaokroženo tu naštet eden na 440 člankov.",1
"ama tako, da jih navedete na strani Wikipedija:Ponovni pregled izbranih člankov.",1
"Izbrane članke prepoznate po bronasti zvezdi () v desnem zgornjem kotu članka.",1
"Na tej strani imate navedene izbrane članke, ki naj služijo kot slogovni vzorci za ostale članke.",1
"Orodja za izbrane članke:Astronomija, fizika in matematika · Biologija, kemija in medicina · Družboslovje · Geografija in kraji · Šport · Tehnika · Umetnost in zabava · Vojaštvo in vojaška tehnika · ZgodovinaNa tem seznamu je skupno 40 člankov.",1
"najbližjih zvezd · Schrödinger, Erwin · Sirij · Sončeva obsevanost · Specifična toplota · Stefan-Boltzmannov zakon · Tesla, Nikola · Tunguški dogodek · Uranovi obroči · Vega, Jurij · Venera · Zgodovina števila πNa tem seznamu je skupno 94 člankov.",1
"id · Lymska borelioza · Macleod, John J.R.",1
"rstvo · Triceratops · Voda · Vodik · Wilsonova bolezen · Zastrupitev z gobami · Zdravstvo v Sloveniji · Zelena smrdljivka · Zgodovina biologije · Železo · Živo srebro · ŽuželkeNa tem seznamu je skupno 32 člankov.",1
"n uprava Združenih držav Amerike · Prosti dostop · Protokoli sionskih modrecev · Radiotelevizija Slovenija · Rigveda · Roš hašana · Stasi · Slovenska manjšina v Italiji · Spencer, Diana · Stolnica svetega Nikolaja, Ljubljana · Suženjstvo · Tantra · Volitve predsednika Republike Slovenije 2007 · Wollstonecraft, Mary · Zen budizemNa tem seznamu je skupno 38 člankov.",1
"tem seznamu je skupno 53 člankov.",1
"da Beograda 1939 · Velika nagrada Francije 1906 · Velika nagrada Japonske 1995 · Velika nagrada Monaka · Velika nagrada Pacifika 1995 · Velika nagrada San Marina 1994 · Velika nagrada Velike Britanije 1995 · Velika nagrada ZDA 2005 · Vézina, Georges · Villeneuve, GillesNa tem seznamu je skupno 17 člankov.",1
"Palača Sovjetov · Parni stroj · Pivo · Porečanka · Steklo · Telefon · Varjenje TIGNa tem seznamu je skupno 69 člankov.",1
"Populous: The Beginning · Prihod · Puškin, Aleksander Sergejevič · Salinger, J.D.",1
